"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20"
"1",-2.4327980491403,0.86881352950063,0.658759144070321,-0.228455068275472,0.41044531480791,-0.471399002583946,0.191505721809397,0.575515209871125,-0.891827669106605,0.2615994643087,-0.125768789967512,0.319974666735988,-0.0145187018726401,0.410176903028118,-0.388873447327945,0.398853612881457,-0.496607067371661,-0.0643276123107604,-0.203032016166928,-6.80011602582908e-16
"2",-0.568307590986859,-1.05753831862761,-0.0370636980927894,1.04466192227992,-0.604512674676477,0.352959345003284,-0.526200140795648,1.28746245987049,0.645013742069212,-0.248933674353896,0.368999715386405,0.787398858710318,0.530055428372623,-0.661248559288403,-0.121450317447116,0.0190071062363111,-0.00260181380642956,0.198076764145713,-0.174316320736745,-6.73072708679001e-16
"3",-6.15532302697759,1.18591674794266,-1.04844761314451,-0.401271348020285,-0.110739092223577,0.487806745112522,1.47351983219458,-1.08456220161031,0.280402533265254,-0.674986157235953,0.212556934900731,0.294640947518005,0.200932908445659,-0.405829605209671,0.243947804235824,-0.0882083950526995,-0.143520497380612,-0.380720979321698,-0.0594078600128191,-2.91433543964104e-16
"4",-7.234177271281,1.59097727593934,-1.90512721220194,-0.621211938870396,-0.982998481308248,-0.00231890056453225,-0.316541403895422,-0.971647499184365,-0.516456023449628,0.600155351204001,-0.0494435318773737,0.194886257585299,-0.251925642649831,-0.0977773770119512,-0.579808877068056,-0.0114202978516881,0.283645881025049,0.238224604073587,-0.0566962309979462,-6.38378239159465e-16
"5",2.20994608791971,-2.03977335984253,-0.938951393184477,-1.79282974061785,-0.0946104763957343,-2.43577522358551,0.260122275525547,-0.158917644311867,0.0451788345110469,0.146312796873875,0.256315820176281,-0.293920160531384,0.00738406406331492,-0.414749711357616,0.220131956835627,0.278462200190566,-0.0243015326811112,0.067398453294786,0.0823088472768877,-1.66533453693773e-16
"6",-1.15537480872371,-0.62261448760187,2.07143729503167,-0.332273385056945,-1.95078646256152,0.212776431879122,-0.295369245094351,-0.899878932311895,1.24688003532156,0.35521630103413,-0.585495268193215,-0.189753685218304,0.573632777014505,0.352291111265451,-0.0322140805738345,0.194975169423212,0.0298174183524276,-0.0709174917843148,0.0398277807327628,-3.99853761212654e-16
"7",-8.17262424893674,1.12159923377688,-0.556230232769478,-0.450559159442802,0.782522061571878,0.214050977695608,1.10115423213934,1.71963082484735,0.879132602268009,0.472101418121602,-0.433274748232909,-0.676823987672782,0.0565742789366282,0.154568432881949,0.248146599810667,-0.0594225754876027,0.102171919043697,0.132488860950328,-0.00785138572053146,-1.55431223447522e-15
"8",-3.84839888930859,1.01357003505196,-1.28623071666387,-0.186186209381431,0.850015035333376,0.279412131625095,-2.33127894595036,-0.333326555994819,0.835776188689263,-0.598386092362923,0.112288364198877,-0.190877687178281,-0.146701711130633,0.113668723271145,0.264200885305059,0.0365004012633058,-0.260716208420724,0.0556201714480914,0.136951520006353,-1.08246744900953e-15
"9",-2.06633511590055,0.214420010658134,-0.496536338742973,2.77027291229546,-0.121785548127615,-0.568011013093834,-0.210144963147885,-0.0856411716057172,-1.08098676988975,1.07652694160513,0.155248697655257,-0.0865901608849797,0.417669474090245,-0.0215704404921288,0.289454549041944,-0.11172543893335,-0.0485989507739555,-0.114254669743027,0.250604568130173,-1.2490009027033e-15
"10",9.13199293965523,0.743548256369984,-0.0503913352419965,-1.21103981180714,1.35985558391724,0.952347429181304,0.508454189616365,-0.135950881482809,0.538690744067833,0.802312349274863,0.216812594552147,0.901785372849881,0.043184939004141,0.130156598425809,-0.0038804771605631,0.0968536183358596,0.0526008072582702,0.0494596107937296,0.276265455390113,-5.27355936696949e-16
