"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20"
"1",4.64452721269101,-0.72014076224666,1.86262194990778,-0.474234113015516,-1.94010005977094,0.275602206235476,-0.217202359104203,0.520700080879745,-0.436345755343598,0.213033897908731,0.0568941450060736,0.249972024744007,-0.165665859465544,0.116300464262693,-0.0287474368811196,0.0194713687238414,-0.0504576329312058,-0.0388501367172709,0.0114388709678563,-7.42461647718073e-16
"2",-0.649664569662528,-2.75369582841583,0.648174345544512,-0.11341197226097,-1.02697925561179,-1.00111394064234,0.266244328583106,-1.19744917048646,-0.193218188415062,-0.0961240555082141,0.16849001595608,-0.15883470090985,0.227832796705256,0.128854251889055,-0.0313361626608114,-0.0197576634342933,0.0697474161183012,0.013881118486684,-0.0255068341534245,2.77555756156289e-17
"3",-0.607789571501297,-0.940588857177473,-0.89806251665054,-0.0212685006282841,0.502517040240216,-1.14743805652017,1.02388608898576,0.301215598821693,0.115720128500175,0.599035589689165,-0.25363014476,0.0310011577687592,-0.289033896773391,0.146847142403293,-0.155239718511237,0.14216076319883,0.0510642644944534,-0.0190487932072982,0.00300011963546609,-1.21430643318376e-16
"4",-0.166885295267605,-2.25845742930993,0.639304099258756,0.496919115742768,1.02883580057657,0.654010147713102,0.0986496897186001,0.250927756718329,0.0356906818480561,0.185040411698343,-0.1351712498328,-0.35589567099574,0.00947405564772982,0.330951873751161,0.317937087178121,-0.101910087371307,0.00154905821627946,-0.0274004388996666,-0.0347690157746656,-4.01588484688631e-16
"5",-5.00519192276008,-0.560694797173344,-0.210982717270299,-1.38461694363934,0.351483710397484,-0.382586172501296,-1.18704342756302,0.0551602885392947,0.362740660967629,-0.200507584574919,-0.119227285004067,0.218248475312522,-0.168620465134342,0.105856211548242,-0.118867027979776,-0.182212344244154,0.0569206603454712,-0.0303371202401951,0.0342965466600481,5.39499001028787e-16
"6",-2.09856265926692,-1.54588139735582,-0.114469850793766,0.19340347259672,-0.426508598780329,-0.54274636110444,0.0871424926837748,-0.163159755791422,0.46736842022207,-0.506002447356716,0.186302449580541,0.09186472267015,-0.41221447612189,-0.102286856645742,0.299754737554024,0.0875003199213508,-0.0803344901032776,0.0466574968224733,0.0244575713115196,3.2612801348364e-16
"7",1.36268760289406,-2.97266490582327,0.0733441144378128,1.27984343045497,-0.0338090053750981,0.852413192953045,-0.247980088006851,-0.193355252420021,0.366271674125736,-0.131556160881111,-0.0833988229384368,-0.490200246388578,-0.0345548919967578,-0.098495508567844,-0.257536818241376,0.0316663628272364,-0.0358461568033034,-0.0462029642404272,0.0724926390003261,-4.78783679369599e-16
"8",4.63210578060241,-1.25821826936812,1.16613889973438,-0.722685425515779,0.384987041314816,-0.648182817656168,0.464801134189669,0.691957566413605,0.370477672908551,-0.210021905223139,-0.237395638878408,-0.0375647062300787,0.392598130037741,-0.185491372466855,0.0573213206186512,-0.0143374754862155,0.0557398391677062,0.0487560748390794,0.04581460303266,-8.39606162372775e-16
"9",-5.48328831619041,0.435612589759669,-0.428729110183204,0.255808923974264,-0.023716763421427,0.869115408766523,0.00752308198727947,-0.121998156837075,-0.166573199577266,0.474720427622848,0.126268504342301,0.348407582347121,0.248862237973409,0.155180208497556,0.0271798455302027,0.0480941099628306,-0.0199613166913172,0.0863651013862788,0.0920451162174515,4.92661467177413e-16
"10",1.29459698624823,4.03713302143987,0.361709409600792,-0.576209568749693,0.346186719180866,-0.0480481182563188,-0.395071409114987,-0.531558014217563,-0.655410049260627,0.132193619535894,-0.664097695398811,-0.366221862287464,-0.162804806202498,-0.135964383826578,0.118166688110975,0.039261521643715,0.0121516616195802,0.00707430599659895,0.0386307926211767,-5.41233724504764e-16
