"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20"
"1",-6.88814880312496,0.782598865586746,-1.23450460757079,1.8348126242793,-1.36773684017925,-0.824726512888041,0.867528287491743,1.31783372374233,-0.212518952196484,0.281505383060665,0.319098560989126,-0.309707641565959,0.508952261488748,-0.623307667158999,0.248229285470961,-0.0921335930297172,0.0620852941195517,-0.19566828511538,0.163303872381038,3.30703346651529e-15
"2",5.30451628440296,-1.2425961791838,3.20589903154542,0.887538260271099,2.24004256898287,0.832450268574187,-0.767203575043322,0.0259819090127245,-0.937078577924277,0.101190966136208,-0.306564743081051,0.241088560594654,0.863707243964028,0.00858939425737586,0.312153616911525,-0.287656558335223,0.0174998949352886,-0.041556067849062,-0.0149862456240146,1.22243794947741e-15
"3",-2.47067502679022,-2.15927304848604,2.01434224578009,-1.25839012103691,-1.58324742636552,-0.259057500931663,-0.220964892960874,0.37138812474644,-0.212002683269276,0.838897738066819,0.16021131152915,0.0987745394201684,-0.388824118448482,0.606973657450662,0.332521392311207,0.0229727657366198,-0.121043243249912,-0.417519627596773,-0.0966144409113057,1.80357031392964e-15
"4",-3.58246871905927,-2.72452587109887,1.74134021814877,-0.700616501179902,-1.64718816123923,-0.508616720226941,-0.14403071503932,-1.32721868853417,0.165749719964368,0.696392499785831,0.35837006203055,0.619583434146692,0.0745705615070844,-0.28712868536752,-0.358756725419757,-0.17226466705944,0.284458739807297,0.216626391261599,0.0978326283644125,1.75619067899202e-15
"5",-2.38688607723642,-1.16126908000644,-1.58492065785814,-0.404688636341368,-0.919298805074933,3.53856999795773,1.188043900763,-1.23639402637405,0.150120748900434,-0.189755644561336,0.231263800428447,-0.33105892245879,0.272242812784227,0.0527764963856327,0.0716936890132517,0.0724191983022379,-0.133382656192345,-0.0196810732580653,-0.00606861075791247,1.87946446600362e-15
"6",0.540831767060775,-0.480994978529648,1.86252542433061,2.16678387374591,-0.0246991655238842,-1.00538747888546,1.1229118201181,-0.237678740210188,0.159288360460548,-0.525190378606136,0.637251036059164,-0.483767515922212,-0.353888471682252,0.205759148363423,0.348016131071608,-0.383391299550241,0.0497037869754527,0.290021218510422,-0.257409445326417,1.73152507956797e-15
"7",-0.716279280383926,-1.0572499933213,2.09613319546005,0.792851650483691,0.889961613152519,-1.56047812675512,0.486194198880403,-1.44697246702272,0.786288659235897,-0.745910423675514,-0.498074776973402,0.0709185931376205,-0.0807225973738158,-0.360300087578675,0.0412485702570606,0.346149901312988,-0.293948924466773,-0.223119780766364,0.104181708934997,1.52091880756267e-15
"8",-10.9416157706785,-1.72367392230276,-3.79004573060713,1.10828656774198,3.28033012193039,-0.192002587756373,-0.465807914749174,0.0108513637223006,0.415200258651337,0.0934222319380416,0.322453369508524,0.298685735516374,-0.125017251741177,0.350950136770741,-0.0469735562720484,-0.0755737911928553,0.0485776953181172,-0.0247916683316419,0.0295907914675491,3.46684486673965e-15
"9",2.5905917502524,-1.49991266696994,0.979675574626035,-0.776789804938334,-0.291350427220531,1.42143779077345,-0.433822272836016,1.73115157905195,0.81155986855243,-1.13687378637414,0.362472665523253,0.646835661014918,-0.399919124219635,-0.333880564429571,0.0308176523076934,-0.0172193934324198,0.0416205257375886,-0.0130431515330918,0.00147884212607734,1.6420241902293e-15
"10",1.46516935470372,5.43688338667727,0.65557920503622,-0.904270294339967,0.0237576640496879,-0.334446382671306,0.298765814939152,0.0361137533672032,0.125565118716656,0.177370535510623,0.877385729057611,0.482126925851506,0.196888092592991,0.368631090525602,0.139499574305701,0.125706993076743,-0.276610506947342,0.205766484844526,0.238296904859015,7.67615138119737e-16
