"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20"
"1",-1.56799087354819,-3.73719927632378,1.93271137313414,-1.28460991438335,1.27307079231769,-1.47655077962896,1.92342605117711,-1.15540089531838,0.626486856257181,-1.52033355692774,0.88557908132216,-0.867110426775147,1.09341854929373,-0.193445388442795,0.851986188699736,-3.12911312775666,0.904057127480883,0.462661468975377,-0.908183874008951,1.63974736566708e-15
"2",11.8064161148602,9.93487676532208,5.36028209052852,3.27765433556284,-1.0866405550055,0.204295545651444,4.22255317011636,0.451329799184023,0.0643634615729217,0.456756255598997,-0.432672828511279,1.11081378763778,-0.462882167391748,0.163868023595831,0.188599794859521,-0.345387085501158,0.410979958108337,-0.160696471088751,0.0638226255237372,2.70616862252382e-15
"3",8.00819963077956,-0.716776016580457,-0.269715678420198,-1.08259873582532,1.46270015928539,2.79384192103745,-2.90067615840208,1.55652668304252,-0.565326947766222,-2.48364692339707,-1.77748285374355,1.49630984077692,-0.186429418687441,0.699429466875607,1.86480829866696,-0.441798111099882,0.735711652540255,0.472051994476994,1.32391947202967,1.22124532708767e-15
"4",10.7481123515951,-2.63635747978873,-6.27536467068705,4.88810343732976,1.39731641960497,0.981005342712205,1.46334294740675,-0.440342211882294,-1.09443691546036,2.28753776055518,-2.01955153460091,-2.93549101012567,-0.0578251295278149,-0.471704425591429,-0.0511400554879446,0.00769019302348752,0.894963331232376,-0.0145585892609374,0.155079112157787,1.52655665885959e-15
"5",-6.56475452669806,-4.08908601623448,3.66623797071614,7.77996043106559,-4.22852909629528,-2.47893587900444,-1.57841136270247,1.30186335523784,-1.39134213103779,-1.32046795649683,-0.459198828426973,-0.0623539244763737,1.29146490716986,0.128669772068756,-0.0607857416066666,0.667631845492065,-0.0913404188962814,0.449700196587372,-0.0620228966393763,4.16333634234434e-16
"6",8.5139903196176,-0.482929757325789,-0.127476376032832,-0.72772767067985,-0.21817819573421,0.182582224356708,-2.26419622391754,-0.808137376514189,-2.10444852826524,-0.872100229754551,1.53298672133971,1.38495339294192,-2.26558330880877,-1.89977211410079,-2.18116201254227,0.012721395002857,1.12879379627859,0.574137264789609,-0.540636929586079,1.06512021424976e-15
"7",10.4057659532448,-3.01259790091222,-5.83267454855514,3.09882321639333,1.96368371680623,-2.17123446167926,1.24843215564816,0.125042123027229,2.1372386145777,-0.649414903714734,1.60613275332681,3.29964605666124,0.491498765952948,0.808493313838877,-0.158475264331059,0.349654133826225,-1.02230021897699,-0.429410315398448,-0.2267412173398,2.77555756156289e-16
"8",1.89744763871913,-5.68308985608464,4.21529918679183,-3.54992221686235,1.76772598770718,0.389664588553982,3.21521096303168,2.19924137705425,-0.76425934906015,0.594080642758153,1.40466065816869,-0.249340354663182,0.389494713299186,-1.824884266257,1.15032544437931,2.04066552388225,0.00488216275356933,-0.196627734566325,0.130259463742153,1.29063426612674e-15
"9",1.83551935596354,1.99030014849372,1.43613076356688,1.84025630425067,-0.0609695800554242,2.4610768621296,-2.54338252635865,-0.925917592560744,5.09877241134554,-1.10239251394236,0.823877221242198,-2.122120938942,-0.576611939219389,-0.612215394060453,0.556456740106677,1.14117000975135,0.0109810924876264,0.206100449329858,-0.673305569166571,3.04617442381527e-15
"10",-13.1235925781587,0.809049517255284,-0.99847692995832,-0.986486345336586,1.95801867457328,-0.635089159961158,0.468637237555949,3.57613185426609,0.126432343324824,0.169130301637196,-3.10826845898729,0.467191977825964,-2.03079882145872,0.443611711656682,-0.0925737707325334,-0.0153708652996566,-0.665829791415171,0.415942837440052,-1.37353054688292,2.24820162486594e-15
"11",-11.4537235389512,0.0925025056614248,0.276958389383294,-1.27468995111272,0.539047049099447,-1.81199377084156,-0.321208900328008,-2.36170595904258,0.307717225934839,2.20376432706775,0.593966579212321,1.03855374745023,-0.269765812311098,2.26251219266322,0.51711104161663,1.32145595628243,2.28346478895111,0.262013734487169,0.0255958855167469,1.2490009027033e-15
"12",11.7940534270322,4.11941872881969,1.8695012964946,-3.60188593010357,2.54147365301535,-5.35904611230553,-3.31799083841279,-0.0446879618383774,-0.59871022208875,0.57080258535509,-0.81803247203789,-1.52651435609249,1.57802663061332,0.147484895096001,-0.43000967808964,0.342706886257967,-0.770702528314694,0.0977119596294678,0.0622100399312079,5.96744875736022e-16
"13",-9.95351306304405,0.232113059603107,1.62995233773725,2.61770975478419,1.43930595339489,-0.406191332999787,-1.49628669989099,-3.58810895161612,-1.11602174044359,1.68136706939237,0.0722414574320546,0.770495062613363,-1.61310081356272,-1.42879742416096,1.59886070184448,-0.757389159472136,-1.58281204540912,-0.602453496794152,0.484076406046064,1.80411241501588e-15
